"@timestamp",pkttype,"header.manufacturerId"
"Jan 6, 2025 @ 17:56:17.152",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:56:11.946",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:52:49.850",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:52:45.466",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:49:39.295",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:49:34.480",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:49:23.947",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:49:19.273",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:47:53.646",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:47:48.461",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:47:48.065",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:47:42.558",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:46:12.465",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:46:06.917",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:44:17.869",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:44:12.682",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:42:35.938",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:42:30.898",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:39:09.905",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:39:04.359",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:37:39.933",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:37:34.731",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:36:14.577",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:36:09.418",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:34:51.887",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:34:45.804",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:32:51.560",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:32:46.264",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:29:34.705",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:29:28.823",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:27:42.828",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:27:38.113",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:19:15.127",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:19:08.435",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:17:57.679",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:17:52.043",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:11:37.170",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:11:32.087",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:09:47.059",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 17:09:41.760",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:54:24.713",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:54:19.849",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:37:51.030",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:37:46.582",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:35:48.937",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:35:43.619",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:34:37.461",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:34:32.963",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:32:59.489",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:32:54.644",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:29:48.739",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:29:44.361",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:28:17.168",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:28:07.108",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:26:23.200",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:26:18.244",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:24:39.248",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:24:34.091",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:22:59.878",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:22:55.473",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:19:18.976",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:19:13.624",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:17:54.753",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:17:49.357",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:16:38.563",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:16:33.860",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:16:17.236",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:16:12.614",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:14:58.296",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:14:48.109",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:12:52.742",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:12:47.752",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:11:20.025",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:11:15.123",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:09:33.452",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:09:28.099",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:06:11.313",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:06:06.396",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:05:01.461",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:04:57.200",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:02:59.642",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:02:54.165",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:02:46.921",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:02:42.050",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:01:48.541",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 16:01:34.179",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 15:52:02.157",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 15:51:57.917",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 15:11:54.002",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 14:53:47.959",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 14:44:47.975",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 14:44:43.426",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 14:43:10.535",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 14:43:05.488",vehicleBusStatus,0071008320
"Jan 6, 2025 @ 14:31:06.255",vehicleBusStatus,0071008320
