"@timestamp",pkttype,"header.manufacturerId"
"Jan 8, 2025 @ 10:50:11.121",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:50:06.293",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:48:42.462",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:48:39.167",vehicleBusStatus,00710086CF
"Jan 8, 2025 @ 10:48:37.282",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:48:34.826",vehicleBusStatus,00710086CF
"Jan 8, 2025 @ 10:47:19.010",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 10:47:14.437",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 10:44:07.156",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 10:44:02.440",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 10:42:23.798",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 10:42:19.305",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 10:42:05.403",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:42:00.785",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:40:48.756",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:40:43.478",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:39:14.190",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:39:08.666",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:37:44.269",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 10:37:39.325",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 10:32:54.133",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 10:32:49.473",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 10:29:54.501",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:29:49.663",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:28:39.591",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:28:34.246",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:26:09.963",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 10:26:04.991",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 10:24:43.652",vehicleBusStatus,0071008A20
"Jan 8, 2025 @ 10:24:38.187",vehicleBusStatus,0071008A20
"Jan 8, 2025 @ 10:21:57.145",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:21:52.010",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:18:56.250",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:18:51.557",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:17:37.479",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:17:32.392",vehicleBusStatus,0071008DBD
"Jan 8, 2025 @ 10:14:56.217",vehicleBusStatus,0071008A20
"Jan 8, 2025 @ 10:14:51.421",vehicleBusStatus,0071008A20
"Jan 8, 2025 @ 09:57:06.343",vehicleBusStatus,00710086CF
"Jan 8, 2025 @ 09:57:02.082",vehicleBusStatus,00710086CF
"Jan 8, 2025 @ 09:54:56.054",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:54:50.790",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:53:29.916",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:53:24.988",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:50:24.954",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:50:19.871",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:47:16.800",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:47:12.132",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:45:22.631",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:45:17.847",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:39:01.091",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:38:56.196",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:38:31.846",vehicleBusStatus,00710086CF
"Jan 8, 2025 @ 09:38:26.687",vehicleBusStatus,00710086CF
"Jan 8, 2025 @ 09:35:49.933",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:35:44.392",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:34:10.786",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:34:06.069",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:31:03.588",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:30:58.833",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:27:56.281",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:27:51.785",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:26:50.484",vehicleBusStatus,00710086CF
"Jan 8, 2025 @ 09:26:45.406",vehicleBusStatus,00710086CF
"Jan 8, 2025 @ 09:26:19.935",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:26:14.712",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:20:02.482",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:19:57.229",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:16:41.875",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:16:36.167",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:11:30.352",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:11:25.772",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:11:08.707",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:11:03.681",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:08:24.181",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:08:18.879",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:06:40.285",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:06:35.130",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:05:05.940",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:05:00.088",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:01:48.373",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:01:43.590",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 09:00:59.953",vehicleBusStatus,00710086CF
"Jan 8, 2025 @ 09:00:56.190",vehicleBusStatus,00710086CF
"Jan 8, 2025 @ 08:59:48.092",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:59:43.184",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:56:46.240",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:56:42.197",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:55:31.805",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:55:31.794",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:48:26.921",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:48:22.156",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:47:19.582",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:47:14.447",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:45:39.080",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:45:34.637",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:44:03.402",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:43:58.427",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:43:00.874",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:43:00.861",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:37:28.458",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:37:23.670",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:35:57.479",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:35:52.898",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:30:44.176",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:30:39.337",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:27:55.767",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:27:50.799",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:26:22.497",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:26:17.671",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:24:48.480",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:24:42.897",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:21:41.436",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:21:36.469",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:20:08.520",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:20:03.479",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 08:10:46.806",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:54:30.170",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:54:25.727",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:54:25.714",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:54:19.814",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:52:51.329",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:52:45.366",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:51:23.578",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:51:18.867",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:49:50.208",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:49:45.287",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:48:22.071",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:48:17.181",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:42:36.459",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:42:31.314",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:41:09.514",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:41:04.523",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:39:45.784",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:39:40.851",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:38:17.430",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:38:11.930",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:35:28.994",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:35:24.181",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:33:34.418",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:33:29.304",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:32:26.888",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:32:22.279",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:30:52.073",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:30:46.904",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:27:49.153",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:27:44.349",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:26:23.135",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:26:18.217",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:23:32.757",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:23:27.530",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:21:41.304",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:21:35.578",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:20:28.540",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:20:23.609",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:19:16.835",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:19:12.102",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:18:57.485",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:18:52.184",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:17:25.424",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:17:20.242",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:15:51.232",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:15:46.271",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:11:17.956",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:11:13.141",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:08:29.831",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:08:24.711",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:07:02.161",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:06:57.537",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:05:33.478",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:05:28.337",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:05:06.142",vehicleBusStatus,0071008A20
"Jan 8, 2025 @ 06:03:56.465",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:03:51.738",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:02:22.409",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:02:18.069",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:00:59.968",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 06:00:54.886",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:59:34.308",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:59:29.506",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:58:02.141",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:57:57.457",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:56:39.095",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:56:34.214",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:55:01.893",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:54:56.869",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:53:32.700",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:53:27.941",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:52:06.427",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:52:00.852",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:50:40.908",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:50:36.445",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:49:02.103",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:48:57.097",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:44:37.870",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:44:33.017",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:43:21.127",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:43:16.406",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:40:20.970",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:40:15.644",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:34:22.332",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:34:17.295",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:32:44.475",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:32:39.094",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:29:39.461",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:29:34.471",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:27:52.781",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:27:47.241",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:26:26.124",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:26:21.060",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:24:48.030",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:24:43.037",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:20:02.763",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:19:57.458",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:17:06.753",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:17:01.885",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:15:41.206",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:15:36.319",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:11:19.023",vehicleBusStatus,007100895F
"Jan 8, 2025 @ 05:11:13.844",vehicleBusStatus,007100895F
"Jan 7, 2025 @ 23:12:03.674",vehicleBusStatus,0071008801
"Jan 7, 2025 @ 23:04:01.802",vehicleBusStatus,007100842A
"Jan 7, 2025 @ 23:03:56.931",vehicleBusStatus,007100842A
"Jan 7, 2025 @ 22:43:15.463",vehicleBusStatus,007100877F
"Jan 7, 2025 @ 22:37:21.034",vehicleBusStatus,007100842A
"Jan 7, 2025 @ 22:37:16.461",vehicleBusStatus,007100842A
"Jan 7, 2025 @ 22:34:10.402",vehicleBusStatus,007100877F
"Jan 7, 2025 @ 21:47:24.847",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:47:20.100",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:45:55.821",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:45:50.854",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:42:48.727",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:42:44.114",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:39:37.361",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:39:32.749",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:39:01.575",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:38:56.674",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:38:56.163",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:38:50.298",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:37:21.914",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:37:17.831",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:35:54.722",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:35:49.319",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:34:53.415",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:34:48.568",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:33:03.328",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:32:58.494",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:30:18.591",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:30:13.306",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:29:05.847",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:29:01.091",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:28:28.004",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:28:22.171",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:27:10.936",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:27:05.962",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:25:03.142",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:24:57.936",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:24:49.863",vehicleBusStatus,007100842A
"Jan 7, 2025 @ 21:24:45.348",vehicleBusStatus,007100842A
"Jan 7, 2025 @ 21:21:49.401",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:21:44.365",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:20:21.296",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:20:20.156",vehicleBusStatus,007100842A
"Jan 7, 2025 @ 21:20:16.558",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:20:15.468",vehicleBusStatus,007100842A
"Jan 7, 2025 @ 21:18:56.670",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:18:51.959",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:17:29.896",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:17:24.903",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:17:24.886",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:17:19.529",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:16:58.291",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:16:53.571",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:15:39.282",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:15:34.305",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:12:28.038",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:12:23.563",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:11:08.422",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:11:03.204",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:10:26.815",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:10:21.851",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:09:33.848",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:09:29.735",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:08:16.729",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:08:11.358",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:07:17.167",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:07:12.228",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:06:20.001",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:06:14.944",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:05:41.558",vehicleBusStatus,007100842A
"Jan 7, 2025 @ 21:04:32.257",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:04:26.644",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:03:08.465",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:03:03.021",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:02:19.499",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:02:14.082",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 21:01:21.448",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 21:01:16.445",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:59:32.119",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:59:26.972",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:59:14.935",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:59:10.365",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:57:50.220",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:57:45.360",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:57:34.103",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:57:29.575",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:56:18.445",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:56:13.800",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:54:31.948",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:54:27.327",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:53:03.253",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:52:58.539",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:51:34.964",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:51:29.398",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:51:18.070",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:51:12.874",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:50:03.832",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:49:59.253",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:49:58.371",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:49:48.257",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:48:22.808",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:48:17.746",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:46:46.333",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:46:41.132",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:46:39.453",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:46:34.527",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:45:02.667",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:44:57.829",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:43:34.484",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:43:30.244",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:41:36.535",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:41:31.317",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:40:45.482",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:40:41.442",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:40:26.390",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:40:21.434",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:39:27.680",vehicleBusStatus,007100842A
"Jan 7, 2025 @ 20:39:23.049",vehicleBusStatus,007100842A
"Jan 7, 2025 @ 20:37:28.076",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:37:22.819",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:34:15.274",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:34:12.543",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:34:10.534",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:34:07.229",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:32:42.537",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:32:40.736",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:32:37.533",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:32:36.492",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:31:05.876",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:31:01.189",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:31:01.021",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:30:55.864",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:29:43.148",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:29:39.250",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:29:38.283",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:29:34.372",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:28:03.802",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:27:58.134",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:27:49.962",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:27:44.308",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:26:24.036",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:26:18.735",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:26:14.471",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:26:09.894",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:25:02.727",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:24:57.998",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:24:56.722",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:24:47.011",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:23:13.457",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:23:08.533",vehicleBusStatus,00710087AF
"Jan 7, 2025 @ 20:22:09.767",vehicleBusStatus,0071008A20
"Jan 7, 2025 @ 20:22:05.024",vehicleBusStatus,0071008A20
